GameId,PitcherId,HitterId,PitcherSide,HitterSide,PrimaryEvent,PitcherTeamId,HitterTeamId,PA,AB,H,2B,3B,HR,TB,BB,SF,HBP
2016/09/21/wasmlb-miamlb-1,453286,543408,R,R,KS,120,146,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,453286,543829,R,L,BB,120,146,1,0,0,0,0,0,0,1,0,0
2016/09/21/wasmlb-miamlb-1,453286,400085,R,L,FO,120,146,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,543408,547180,R,L,S,146,120,1,1,1,0,0,0,1,0,0,0
2016/09/21/wasmlb-miamlb-1,543408,543685,R,R,FC,146,120,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,543408,467092,R,R,GO,146,120,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,543408,452220,R,L,BB,146,120,1,0,0,0,0,0,0,1,0,0
2016/09/21/wasmlb-miamlb-1,543408,475582,R,R,HR,146,120,1,1,1,0,0,1,4,0,0,0
2016/09/21/wasmlb-miamlb-1,543408,457787,R,L,KS,146,120,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,453286,445988,R,R,FO,120,146,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,453286,592885,R,L,FO,120,146,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,453286,542303,R,R,S,120,146,1,1,1,0,0,0,1,0,0,0
2016/09/21/wasmlb-miamlb-1,453286,571506,R,L,FO,120,146,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,430661,453286,R,R,S,146,120,1,1,1,0,0,0,1,0,0,0
2016/09/21/wasmlb-miamlb-1,430661,607208,R,R,FC,146,120,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,430661,150029,R,R,S,146,120,1,1,1,0,0,0,1,0,0,0
2016/09/21/wasmlb-miamlb-1,430661,547180,R,L,KS,146,120,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,430661,543685,R,R,KC,146,120,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,430661,543685,R,R,SBA,146,120,0,0,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,430661,467092,R,R,FC,146,120,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,453286,592663,R,R,GO,120,146,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,453286,588751,R,R,KS,120,146,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,453286,489305,R,R,GO,120,146,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,623395,452220,R,L,FO,146,120,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,623395,475582,R,R,KS,146,120,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,623395,457787,R,L,KS,146,120,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,453286,543829,R,L,KS,120,146,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,453286,400085,R,L,KS,120,146,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,453286,445988,R,R,LO,120,146,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,592169,453286,R,R,KC,146,120,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,592169,607208,R,R,HR,146,120,1,1,1,0,0,1,4,0,0,0
2016/09/21/wasmlb-miamlb-1,592169,150029,R,R,FO,146,120,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,592169,547180,R,L,GO,146,120,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,453286,592885,R,L,HR,120,146,1,1,1,0,0,1,4,0,0,0
2016/09/21/wasmlb-miamlb-1,453286,542303,R,R,BB,120,146,1,0,0,0,0,0,0,1,0,0
2016/09/21/wasmlb-miamlb-1,453286,571506,R,L,FO,120,146,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,453286,592663,R,R,GO,120,146,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,453286,518618,R,L,HR,120,146,1,1,1,0,0,1,4,0,0,0
2016/09/21/wasmlb-miamlb-1,595014,425796,R,R,GO,120,146,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,407845,543685,R,R,S,146,120,1,1,1,0,0,0,1,0,0,0
2016/09/21/wasmlb-miamlb-1,407845,467092,R,R,D,146,120,1,1,1,1,0,0,2,0,0,0
2016/09/21/wasmlb-miamlb-1,407845,452220,R,L,S,146,120,1,1,1,0,0,0,1,0,0,0
2016/09/21/wasmlb-miamlb-1,407845,475582,R,R,KS,146,120,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,407845,457787,R,L,SF,146,120,1,0,0,0,0,0,0,0,1,0
2016/09/21/wasmlb-miamlb-1,407845,519208,R,L,FO,146,120,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,519240,543829,L,L,FO,120,146,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,519240,400085,L,L,GO,120,146,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,518875,445988,R,R,KS,120,146,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,628333,607208,R,R,GO,146,120,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,628333,150029,R,R,BB,146,120,1,0,0,0,0,0,0,1,0,0
2016/09/21/wasmlb-miamlb-1,628333,547180,R,L,GIDP,146,120,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,453343,592885,R,L,KS,120,146,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,453343,542303,R,R,GO,120,146,1,1,0,0,0,0,0,0,0,0
2016/09/21/wasmlb-miamlb-1,453343,571506,R,L,KS,120,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,571666,488862,R,R,KS,117,108,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,571666,545361,R,R,BB,117,108,1,0,0,0,0,0,0,1,0,0
2016/09/22/anamlb-houmlb-1,571666,405395,R,R,HR,117,108,1,1,1,0,0,1,4,0,0,0
2016/09/22/anamlb-houmlb-1,571666,543068,R,R,KC,117,108,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,571666,592743,R,R,D,117,108,1,1,1,1,0,0,2,0,0,0
2016/09/22/anamlb-houmlb-1,571666,527043,R,R,KS,117,108,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,445060,543807,R,R,FO,108,117,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,445060,493329,R,R,GO,108,117,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,445060,514888,R,R,S,108,117,1,1,1,0,0,0,1,0,0,0
2016/09/22/anamlb-houmlb-1,445060,621043,R,R,CS,108,117,0,0,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,571666,542364,R,L,GO,117,108,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,571666,542208,R,R,GO,117,108,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,571666,463610,R,R,GO,117,108,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,445060,621043,R,R,KS,108,117,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,445060,594828,R,R,KS,108,117,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,445060,503556,R,L,KC,108,117,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,571666,488862,R,R,KS,117,108,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,571666,545361,R,R,KS,117,108,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,571666,405395,R,R,FO,117,108,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,445060,643393,R,L,KS,108,117,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,445060,488771,R,L,GO,108,117,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,445060,545350,R,R,S,108,117,1,1,1,0,0,0,1,0,0,0
2016/09/22/anamlb-houmlb-1,445060,543807,R,R,FO,108,117,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,445060,543807,R,R,SB,108,117,0,0,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,571666,543068,R,R,GO,117,108,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,571666,592743,R,R,GO,117,108,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,571666,527043,R,R,GO,117,108,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,445060,493329,R,R,FO,108,117,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,445060,514888,R,R,S,108,117,1,1,1,0,0,0,1,0,0,0
2016/09/22/anamlb-houmlb-1,445060,621043,R,R,FC,108,117,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,445060,594828,R,R,FO,108,117,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,571666,542364,R,L,KS,117,108,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,571666,542364,R,L,BHA,117,108,0,0,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,571666,542208,R,R,KS,117,108,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,571666,463610,R,R,KS,117,108,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,445060,503556,R,L,BHA,108,117,0,0,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,445060,503556,R,L,S,108,117,1,1,1,0,0,0,1,0,0,0
2016/09/22/anamlb-houmlb-1,445060,643393,R,L,GIDP,108,117,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,445060,488771,R,L,S,108,117,1,1,1,0,0,0,1,0,0,0
2016/09/22/anamlb-houmlb-1,445060,545350,R,R,FC,108,117,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,571666,488862,R,R,S,117,108,1,1,1,0,0,0,1,0,0,0
2016/09/22/anamlb-houmlb-1,571666,545361,R,R,KS,117,108,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,571666,405395,R,R,S,117,108,1,1,1,0,0,0,1,0,0,0
2016/09/22/anamlb-houmlb-1,571666,543068,R,R,FO,117,108,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,445060,543807,R,R,BB,108,117,1,0,0,0,0,0,0,1,0,0
2016/09/22/anamlb-houmlb-1,445060,493329,R,R,GIDP,108,117,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,445060,514888,R,R,FO,108,117,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,571666,592743,R,R,GO,117,108,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,571666,527043,R,R,BB,117,108,1,0,0,0,0,0,0,1,0,0
2016/09/22/anamlb-houmlb-1,571666,542364,R,L,BB,117,108,1,0,0,0,0,0,0,1,0,0
2016/09/22/anamlb-houmlb-1,594311,542208,R,R,GO,117,108,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,594311,594777,R,L,KS,117,108,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,445060,621043,R,R,GO,108,117,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,445060,594828,R,R,KS,108,117,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,445060,503556,R,L,GO,108,117,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,594311,488862,R,R,GO,117,108,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,594311,545361,R,R,KS,117,108,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,594311,405395,R,R,KS,117,108,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,500724,643393,R,L,FO,108,117,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,500724,488771,R,L,KC,108,117,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,500724,643603,R,R,D,108,117,1,1,1,1,0,0,2,0,0,0
2016/09/22/anamlb-houmlb-1,500724,543807,R,R,S,108,117,1,1,1,0,0,0,1,0,0,0
2016/09/22/anamlb-houmlb-1,500724,493329,R,R,LO,108,117,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,593140,543068,R,R,GO,117,108,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,593140,592743,R,R,S,117,108,1,1,1,0,0,0,1,0,0,0
2016/09/22/anamlb-houmlb-1,593140,502544,R,L,FO,117,108,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,593140,542364,R,L,FO,117,108,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,593140,542364,R,L,SB,117,108,0,0,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,457732,514888,R,R,S,108,117,1,1,1,0,0,0,1,0,0,0
2016/09/22/anamlb-houmlb-1,457732,621043,R,R,FO,108,117,1,1,0,0,0,0,0,0,0,0
2016/09/22/anamlb-houmlb-1,457732,594828,R,R,GIDP,108,117,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,570632,542255,R,L,T,146,144,1,1,1,0,1,0,3,0,0,0
2016/09/22/atlmlb-miamlb-1,570632,611177,R,R,GO,146,144,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,570632,518692,R,L,KS,146,144,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,570632,461314,R,R,FO,146,144,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,518567,543829,R,L,GO,144,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,518567,542303,R,R,ROE,144,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,518567,445988,R,R,GIDP,144,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,570632,455976,R,L,GO,146,144,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,570632,452095,R,R,KS,146,144,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,570632,607054,R,L,KS,146,144,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,518567,592885,R,L,GO,144,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,518567,519317,R,R,FO,144,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,518567,571506,R,L,BB,144,146,1,0,0,0,0,0,0,1,0,0
2016/09/22/atlmlb-miamlb-1,518567,592663,R,R,KS,144,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,570632,493596,R,R,S,146,144,1,1,1,0,0,0,1,0,0,0
2016/09/22/atlmlb-miamlb-1,570632,518567,R,R,SH,146,144,1,0,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,570632,542255,R,L,BB,146,144,1,0,0,0,0,0,0,1,0,0
2016/09/22/atlmlb-miamlb-1,570632,611177,R,R,GO,146,144,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,570632,518692,R,L,S,146,144,1,1,1,0,0,0,1,0,0,0
2016/09/22/atlmlb-miamlb-1,570632,461314,R,R,HR,146,144,1,1,1,0,0,1,4,0,0,0
2016/09/22/atlmlb-miamlb-1,570632,455976,R,L,GO,146,144,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,518567,588751,R,R,LO,144,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,518567,489305,R,R,FO,144,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,518567,543829,R,L,T,144,146,1,1,1,0,1,0,3,0,0,0
2016/09/22/atlmlb-miamlb-1,518567,542303,R,R,S,144,146,1,1,1,0,0,0,1,0,0,0
2016/09/22/atlmlb-miamlb-1,518567,445988,R,R,FC,144,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,592593,452095,L,R,KS,146,144,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,592593,607054,L,L,GO,146,144,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,592593,493596,L,R,KC,146,144,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,518567,592885,R,L,GO,144,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,518567,519317,R,R,GO,144,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,518567,571506,R,L,FO,144,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,592593,518567,L,R,KC,146,144,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,592593,542255,L,L,GO,146,144,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,592593,611177,L,R,GO,146,144,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,518567,592663,R,R,KC,144,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,518567,588751,R,R,S,144,146,1,1,1,0,0,0,1,0,0,0
2016/09/22/atlmlb-miamlb-1,518567,542513,R,L,FC,144,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,518567,543829,R,L,FO,144,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,445197,518692,L,L,KS,146,144,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,445197,461314,L,R,HR,146,144,1,1,1,0,0,1,4,0,0,0
2016/09/22/atlmlb-miamlb-1,445197,455976,L,L,FO,146,144,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,445197,452095,L,R,FO,146,144,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,518567,542303,R,R,S,144,146,1,1,1,0,0,0,1,0,0,0
2016/09/22/atlmlb-miamlb-1,518567,445988,R,R,GIDP,144,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,518567,592885,R,L,BB,144,146,1,0,0,0,0,0,0,1,0,0
2016/09/22/atlmlb-miamlb-1,518567,519317,R,R,FO,144,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,592169,607054,R,L,GO,146,144,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,592169,493596,R,R,BB,146,144,1,0,0,0,0,0,0,1,0,0
2016/09/22/atlmlb-miamlb-1,592169,518567,R,R,BSA,146,144,0,0,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,592169,518567,R,R,BSA,146,144,0,0,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,592169,518567,R,R,KS,146,144,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,592169,518567,R,R,BSA,146,144,0,0,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,592169,518567,R,R,BSA,146,144,0,0,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,592169,542255,R,L,S,146,144,1,1,1,0,0,0,1,0,0,0
2016/09/22/atlmlb-miamlb-1,592169,611177,R,R,FO,146,144,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,518567,571506,R,L,KS,144,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,518567,592663,R,R,HR,144,146,1,1,1,0,0,1,4,0,0,0
2016/09/22/atlmlb-miamlb-1,518567,588751,R,R,GO,144,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,518567,400085,R,L,KC,144,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,596331,518692,R,L,BB,146,144,1,0,0,0,0,0,0,1,0,0
2016/09/22/atlmlb-miamlb-1,596331,461314,R,R,CS,146,144,0,0,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,596331,461314,R,R,GO,146,144,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,596331,455976,R,L,FO,146,144,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,475054,543829,R,L,BB,144,146,1,0,0,0,0,0,0,1,0,0
2016/09/22/atlmlb-miamlb-1,475054,543829,R,L,BHA,144,146,0,0,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,475054,542303,R,R,KC,144,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,475054,445988,R,R,D,144,146,1,1,1,1,0,0,2,0,0,0
2016/09/22/atlmlb-miamlb-1,475054,592885,R,L,GO,144,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,475054,518618,R,L,HBP,144,146,1,0,0,0,0,0,0,0,0,1
2016/09/22/atlmlb-miamlb-1,475054,571506,R,L,FO,144,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,621295,452095,R,R,GO,146,144,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,621295,607054,R,L,GO,146,144,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,621295,493596,R,R,D,146,144,1,1,1,1,0,0,2,0,0,0
2016/09/22/atlmlb-miamlb-1,621295,605480,R,L,BB,146,144,1,0,0,0,0,0,0,1,0,0
2016/09/22/atlmlb-miamlb-1,543017,542255,L,L,KC,146,144,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,606291,592663,R,R,BB,144,146,1,0,0,0,0,0,0,1,0,0
2016/09/22/atlmlb-miamlb-1,606291,588751,R,R,FC,144,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,606291,400085,R,L,FC,144,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/atlmlb-miamlb-1,606291,543829,R,L,FC,144,146,1,1,0,0,0,0,0,0,0,0
2016/09/22/bosmlb-balmlb-1,501957,456030,R,R,FO,110,111,1,1,0,0,0,0,0,0,0,0
2016/09/22/bosmlb-balmlb-1,501957,571788,R,L,GO,110,111,1,1,0,0,0,0,0,0,0,0
2016/09/22/bosmlb-balmlb-1,501957,605141,R,R,S,110,111,1,1,1,0,0,0,1,0,0,0
2016/09/22/bosmlb-balmlb-1,501957,120074,R,L,BB,110,111,1,0,0,0,0,0,0,1,0,0
2016/09/22/bosmlb-balmlb-1,501957,434670,R,R,S,110,111,1,1,1,0,0,0,1,0,0,0
2016/09/22/bosmlb-balmlb-1,501957,543768,R,L,KS,110,111,1,1,0,0,0,0,0,0,0,0
2016/09/22/bosmlb-balmlb-1,456034,430945,L,R,FO,111,110,1,1,0,0,0,0,0,0,0,0
2016/09/22/bosmlb-balmlb-1,456034,448801,L,L,FO,111,110,1,1,0,0,0,0,0,0,0,0
2016/09/22/bosmlb-balmlb-1,456034,592518,L,R,S,111,110,1,1,1,0,0,0,1,0,0,0
2016/09/22/bosmlb-balmlb-1,456034,444432,L,R,GO,111,110,1,1,0,0,0,0,0,0,0,0
2016/09/22/bosmlb-balmlb-1,501957,598265,R,L,T,110,111,1,1,1,0,1,0,3,0,0,0
2016/09/22/bosmlb-balmlb-1,501957,506702,R,L,S,110,111,1,1,1,0,0,0,1,0,0,0
2016/09/22/bosmlb-balmlb-1,501957,643217,R,L,KS,110,111,1,1,0,0,0,0,0,0,0,0
2016/09/22/bosmlb-balmlb-1,501957,456030,R,R,FO,110,111,1,1,0,0,0,0,0,0,0,0
2016/09/22/bosmlb-balmlb-1,501957,571788,R,L,S,110,111,1,1,1,0,0,0,1,0,0,0
2016/09/22/bosmlb-balmlb-1,501957,605141,R,R,BB,110,111,1,0,0,0,0,0,0,1,0,0
2016/09/22/bosmlb-balmlb-1,501957,120074,R,L,BB,110,111,1,0,0,0,0,0,0,1,0,0
2016/09/22/bosmlb-balmlb-1,474699,434670,R,R,FO,110,111,1,1,0,0,0,0,0,0,0,0
2016/09/22/bosmlb-balmlb-1,456034,641820,L,R,GO,111,110,1,1,0,0,0,0,0,0,0,0
2016/09/22/bosmlb-balmlb-1,456034,570731,L,R,FO,111,110,1,1,0,0,0,0,0,0,0,0
2016/09/22/bosmlb-balmlb-1,456034,429666,L,R,S,111,110,1,1,1,0,0,0,1,0,0,0
2016/09/22/bosmlb-balmlb-1,456034,453211,L,R,BB,111,110,1,0,0,0,0,0,0,1,0,0
2016/09/22/bosmlb-balmlb-1,456034,543376,L,R,GO,111,110,1,1,0,0,0,0,0,0,0,0
2016/09/22/bosmlb-balmlb-1,474699,543768,R,L,GO,110,111,1,1,0,0,0,0,0,0,0,0
2016/09/22/bosmlb-balmlb-1,474699,598265,R,L,GO,110,111,1,1,0,0,0,0,0,0,0,0
2016/09/22/bosmlb-balmlb-1,474699,506702,R,L,BB,110,111,1,0,0,0,0,0,0,1,0,0
2016/09/22/bosmlb-balmlb-1,474699,643217,R,L,WP,110,111,0,0,0,0,0,0,0,0,0,0
2016/09/22/bosmlb-balmlb-1,474699,643217,R,L,FO,110,111,1,1,0,0,0,0,0,0,0,0
2016/09/22/bosmlb-balmlb-1,456034,430945,L,R,BHA,111,110,0,0,0,0,0,0,0,0,0,0
2016/09/22/bosmlb-balmlb-1,456034,430945,L,R,GO,111,110,1,1,0,0,0,0,0,0,0,0
2016/09/22/bosmlb-balmlb-1,456034,430945,L,R,BHA,111,110,0,0,0,0,0,0,0,0,0,0
2016/09/22/bosmlb-balmlb-1,456034,448801,L,L,S,111,110,1,1,1,0,0,0,1,0,0,0
2016/09/22/bosmlb-balmlb-1,456034,592518,L,R,S,111,110,1,1,1,0,0,0,1,0,0,0
2016/09/22/bosmlb-balmlb-1,456034,444432,L,R,KS,111,110,1,1,0,0,0,0,0,0,0,0
2016/09/22/bosmlb-balmlb-1,456034,641820,L,R,HR,111,110,1,1,1,0,0,1,4,0,0,0
2016/09/22/bosmlb-balmlb-1,456034,570731,L,R,GO,111,110,1,1,0,0,0,0,0,0,0,0
2016/09/22/bosmlb-balmlb-1,474699,456030,R,R,BB,110,111,1,0,0,0,0,0,0,1,0,0
2016/09/22/bosmlb-balmlb-1,474699,571788,R,L,GO,110,111,1,1,0,0,0,0,0,0,0,0
2016/09/22/bosmlb-balmlb-1,474699,605141,R,R,BB,110,111,1,0,0,0,0,0,0,1,0,0
2016/09/22/bosmlb-balmlb-1,474699,120074,R,L,KS,110,111,1,1,0,0,0,0,0,0,0,0
